0,1,2,3
Total no. of Sponsored Projects,13,13,13
Total no. of Funding Agencies,9,9,9
Total Amount Received (Amount in Rupees),8757332,15349429,13998069
Amount Received in Words,"Eight Seven Lakhs Fifty Seven Thousands Three Hundred and
Thirty Two Only","One Crore Fifty Three Lakhs Forty Nine Thousands Four
Hundred and Twenty Nine Only","One Crore Thirty Nine Lakhs Ninety Eight Thousands and Sixty
Nine Only"
