0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"238643000 (Twenty Three Crores Eighty lakhs Forty Three
Thousands)","339855091 (Thirty Three Crores Ninety Eight Lakhs Fifty Five
Thousands Ninety One Only)","324187138 (Thirty Two Crores Forty One Lakhs Eighty Seven
Thousands One Hundred Thirty Eight Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","59190967 (FIVE CRORE NINETY ONE LAKH NINETY
THOUSAND NINE HUNDRED AND SIXTY SEVEN ONLY)","18697516 (One Crore Eighty Lakhs Ninety Seven Thousands
Five Hundred and Sixteen Only)","22775488 (Two Cores Twenty Seven Lakhs Seventy Five
Thousands Four Hundred and Eighty Eight Only)"
Seminars/Conferences/Workshops,"14892696 (One Crore Forty Eight Lakhs Ninety Two
Thousands Six Hundred Ninety Six Only)","8415543 (Eighty Four Fifteen Thousands Five hundred and
Forty Three Only)","11966227 (One Crore Nineteen Lakhs Sixty Six Thousands
Two Hundred Twenty Seven Only)"
