0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,17,48,44
Total no. of Client Organizations,21,45,42
Total Amount Received (Amount in Rupees),22309794,7989910,5167344
Amount Received in Words,"Two crore twenty three lakhs nine thousand seven hundred
and ninety four",Seventy nine lakh eighty nine thousand nine hundred and ten,fifty one lakh sixty seven thousand three hundred and forty four
