0,1,2,3
Total Amount Received (Amount in Rupees),10250684,13859760,13062859
Amount Received in Words,One Crore Two Lac Fifty Thousand Six Hundred Eighty Four,"One Crore Thirty Eight Lac Fifty Nine Thousand Seven
Hundred Sisxty","One Crore Thirty Lac Sixty Two Thousand Eight Hundred Fifty
Nine"
