0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,48,43,22
Total no. of Client Organizations,40,34,21
Total Amount Received (Amount in Rupees),12390062,6192326,5482599
Amount Received in Words,One Crore Twenty Three Lac Ninety Thousand Sixty Two,"Sixty One Lac Ninety Two Thousand Three Hundred Twenty
Six",Fifty Four Lac Eighty Two Thousand Five Hundred Ninety Nine
