0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,9,9,6
Total no. of Client Organizations,6,5,4
Total Amount Received (Amount in Rupees),4725000,9374700,17742000
Amount Received in Words,Forty Seven Lakh Twenty Five Thousand only,"Ninety Three Lakh Seventy Four Thousand Seven Hundred
only",One Crore Seventy Seven Lakh Forty Two Thousand only
