0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,27,45,66
Total no. of Client Organizations,7,35,62
Total Amount Received (Amount in Rupees),12646369,22800618,20270312
Amount Received in Words,"One Crore Twenty Six lakh Forty Six Thousand Three Hundred
Sixty Nine",Two Crore Twenty Eight lakh Six Hundred Eighteen,Two Crore Two lakh Seventy Thousand Three Hundred Twelve
