0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",1700500 (Seventeen Lac Five Hundred),"1975205 (Nineteen Lac Seventy Five Thousand Two Hundred
Five)",1807310 (Eighteen Lac Seven Thousand Three Hundred Ten)
New Equipment and software for Laboratories,"10935077 (One Crore Nine Lac Thirty Five Thousand Seventy
Seven)","4055654 (Four Lac Fifty Five Thousand Six Hundred Fifty
Four)","6969142 (Sixty Nine Lac Sixty Nine Thousand One Hundred
Forty Two)"
Engineering Workshops,0 (Zero),"3433259 (Thirty Four Lac Thirty Three Thousand Two Hundred
Fifty Nine)",1233100 (Twelve Lac Thirty Three Thousand One Hundred)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","1351966 (Thirteen Lac Fifty One Thousand Nine Hundred Sixty
Six)","1440845 (Fourteen Lac Forty Thousand Eight Hundred Forty
Five)","1220785 (Twelve Lac Twenty Thousand Seven Hundred Eighty
Five)"
