0,1,2,3
Total Amount Received (Amount in Rupees),1094255,6758939,6083038
Amount Received in Words,Ten Lakh Ninety Four Thousand Two Hundred Fifty Five,"Sixty Seven Lakh Fifty Eight Thousand Nine Hundred Thirty
Nine",Sixty Lakh Eighty Three Thousand Thirty Eight
