0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,296,271,416
Total no. of Client Organizations,218,173,235
Total Amount Received (Amount in Rupees),5546574,21273566,7100513
Amount Received in Words,"Fifty Five Lakh Forty Six Thousand Five Hundred Seventy Four
only","Two Crore Twelve Lakh Seventy Three Thousand Five
Hundred and Sixty Six only",Seventy One Lakh Five hundred and Thirteen only
