0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"393476100 (Thirty Nine Crores Thirty Four Lakhs Seventy Six
Thousand and Hundred only)","437433622 (Forty Three Crores Seventy Four Lakhs Thirty
Three Thousand Six Hundred and Twenty Two only)","462632371 (Forty Six Crores Twenty Six Lakhs Thirty Two
Thousand Three Hundred and Seventy One only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","259573921 (TWENTY FIVE CRORE NINETY FIVE LAKH
SEVENTY THREE THOUSAND NINE HUNDRED AND
TWENTY ONE ONLY)","237309358 (Twenty Three Crore Seventy Three Lakh Nine
Thousand Three Hundred Fifty Eight )","259269145 (Twenty Five Crore Ninety Two Lakh Sixty Nine
Thousand One Hundred Forty Five)"
Seminars/Conferences/Workshops,659028 (Six Lakhs Fifty Nine Thousand and Twenty Eight only),"6376046 (Sixty Three Lakhs Seventy Six Thousand and Forty
Six only)","6846914 (Sixty Eighty Lakhs Forty Six Thousand Nine Hundred
and Fourteen only)"
