0,1,2,3
Total Amount Received (Amount in Rupees),45022409,40195047,13223355
Amount Received in Words,"Four Crore Fifty Lacs Twenty Two Thousand Four Hundred
Nine Only",Four Crore One Lac Ninety Five Thousands Forty Seven Only,"One Crore Thirty Two Lacs Twenty Three Thousands Three
Hundred Fifty Five Only"
