0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,7,18,15
Total no. of Client Organizations,5,21,15
Total Amount Received (Amount in Rupees),19230000,12030000,8980000
Amount Received in Words,One Crore Ninety Two Lakh Thirty Thousand only,One Crore Twenty Lakh Thirty Thousand only,Eighty Nine Lakh Eighty Thousand only
