0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,22,23,39
Total no. of Funding Agencies,9,9,8
Total Amount Received (Amount in Rupees),15406306,8847607,5342322
Amount Received in Words,one crore fifty four lakhs six thousand three hundred six,eighty eight lakhs fourty seven thousand six hundred seven,fifty three lakhs fourty two thousand three hundred twenty two
