0,1,2,3
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"464963991 (fourty six crore fourty nine lakhs sixth tree
thousand nine hundred ninty one)","558640671 (fifty five crore eighty six lakhs fourty thousand six
hundred seventy one)","519680312 (fifty one crore ninty six lakhs eighty thousand three
hundred twelve)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","289067942 (twenty eight crore ninty lakhs sixty seven
thousand nine hundred fourty two)","154358971 (fifteen crore fourty three lakhs fifty eight thousand
nine hundred seventy one)","128606337 (Twelve crore eighty six lakhs six thousand three
hundred thirty seven)"
Seminars/Conferences/Workshops,898044 (eight lakhs ninty eight thousand fourty four),"1765272 (seventeen lakhs sixty five thousand two hudred
seventy two)","1593515 (fifteen lakhs ninty three thousand five hundred
fifteen)"
