0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","4603639 (Forty six lakhs three thousand six hundred and thirty
nine)","3827029 (Thirty Eight Lakhs Twenty Seven Thousand and
Twenty Nine)","1267660 (Twelve Lakhs Sixty Seven Thousands Six Hundred
and Sixty)"
New Equipment and software for Laboratories,"4484345 (Forty four lakhs eighty four thousand three hundred
and forty five)","4153847 (Forty One Lakhs Fifty Three Thousand Eight
Hundred and Forty Seven)","54282949 (Five Crores Forty Two Lakhs Eighty Two
Thousands Nine hundred and Forty Nine)"
Engineering Workshops,1605980 (Sixteen lakhs five thousand nine hundred and eighty),1930040 (Nineteen Lakhs Thirty Thousand and Forty),"7684114 (Seventy Six Lakhs Eighty Four Thousands One
Hundred and Fourteen)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","16902299 (One crore sixty nine lakhs two thousand two
hundred and ninety nine)","18858369 (One Crore Eighty Eight Lakhs Fifty Eight Thousand
Three hundred and Sixty Nine)","15727866 (One Crore Fifty Seven Lakhs Twenty Seven
Thousands Eight Hundred and Sixty Six)"
