0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,43,79,50
Total no. of Funding Agencies,16,29,29
Total Amount Received (Amount in Rupees),76444297,111972947,260299553
Amount Received in Words,"Seven crore sixty four lakhs forty four thousand two hundred
ninety seven","Eleven core nineteen lakh seventy two thousand nine hundred
forty seven","Twenty six core two lakh ninety nine thousand five hundred fifty
three"
