0,1,2,3
Salaries (Teaching and Non Teaching staff),"907904423 (Ninety crore seventy nine lakh four thousand four
hundred twenty three)","913120769 (Ninety one crore thirty one lakh twenty thousand
seven hundred sixty nine)","840866429 (Eighty four crore eight lakh sixty six thousand four
hundred twenty nine)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","304098761 (Thirty crore forty lakh ninety eight thousand seven
hundred sixty one)","347892985 (Thirty four crore seventy eight lakh ninety two
thousand nine hundred eighty five)","295693240 (Twenty nine crore fifty six lakh ninety three
thousand two hundred forty)"
Seminars/Conferences/Workshops,"1172909 (Eleven lakh seventy two thousand nine hundred
nine)",1474091 (Fourteen lakh seventy four thousand ninety one),1789092 (Seventeen lakh eighty nine thousand ninety two)
