0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,72,86,87
Total no. of Client Organizations,44,59,64
Total Amount Received (Amount in Rupees),99586778,30783790,42631812
Amount Received in Words,"Nine crore ninety five lakhs eighty six thosand seven hundred
seventy eight","Three crore seven lakh eighty three thousand seven hundred
ninety","Four crore twenty six lakh thirty one thousand eighty hundred
twelve"
