0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,133,99,75
Total no. of Client Organizations,96,59,40
Total Amount Received (Amount in Rupees),209598692,200247811,177030621
Amount Received in Words,"Twenty crores ninety five lakhs ninety eight thousand six
hundred and ninety two only","Twenty crores two lakhs forty seven thousand eight
hundredeleven only","Seventeen crores seventy lakhs thirty thousand six hundred
and twenty one only"
