0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"1395428732 (one hundred thirty nine crores fifty four lakhs
twenty eight thousand seven hundred and thirty two only)","1205956341 (One hundred twenty crores fifty nine lakhs fifty
six thousand three hundred and forty one only)","1068449435 (One hundred and six crores eighty four lakhs
forty nine thousand four hundred and thirty five only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","1062128026 (One hundred and six crores twenty one lakhs
twenty eight thousand and twenty six only)","1032114626 (One hundred and three crores twenty one lakhs
fourteen thousand six hundred and twenty six only)","720439679 (Seventy two crores four lakhs thirty nine thousand
six hundred and seventy nine only)"
Seminars/Conferences/Workshops,"17693039 (One crore Seventy six lakhs ninety three thousand
and thirty nine only )","17896463 (One crore seventy eight lakhs ninety six thousand
four hundred and sixty three only)","13170680 (One crore thirty one lakhs seventy thousand six
hundred and eighty only)"
