0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,4,3,14
Total no. of Client Organizations,3,3,8
Total Amount Received (Amount in Rupees),871980,1653570,406264
Amount Received in Words,"EIGHT LAKHS SEVENTY ONE THOUSAND NINE HUNDRED
AND EIGHTY","SIXTEEN LAKHS FIFTY THREE THOUSAND FIVE
HUNDRED SEVENTY","FOUR LAKHS SIX THOUSAND TWO HUNDRED SIXTY
FOUR"
