0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","11663943 (One Crore Sixteen Lakh Sixty Three Thousand
Nine Hundred Forty Three )","3516525 (Thirty Five Lakh Sixteen Thousand Five Hundred
Twenty Five )","1299336 (Twelve Lakh Ninety Nine Thousand Three Hundred
Thirty Six )"
New Equipment and software for Laboratories,"31384596 (Three Crore Thirteen Lakh Eighty Four Thousand
Five Hundred Ninety Six )","16083251 (One Crore Sixty Lakh Eighty Three Thousand Two
Hundred Fifty One )","536669 (Five Lakh Thirty Six Thousand Six Hundred Sixty Nine
)"
Engineering Workshops,"11152775 (One Crore Eleven Lakh Fifty Two Thousand Seven
Hundred Seventy Five )","245629 (Two Lakh Forty Five Thousand Six Hundred Twenty
Nine )",601356 (Six Lakh One Thousand Three Hundred Fifty Six )
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","8184805 (EIGHTY ONE LAKH EIGHTY FOUR THOUSAND
EIGHT HUNDRED AND FIVE ONLY)","4534244 (FORTY FIVE LAKH THIRTY FOUR THOUSAND
TWO HUNDRED AND FORTY FOUR ONLY)","27022 (TWENTY SEVEN THOUSAND AND TWENTY TWO
ONLY)"
