0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"274768995 (Twenty Seven Crore Forty Seven Lakhs Sixty
Eight Thousand Nine Hundred Ninety Five)","255820384 (Twenty Five Crore Fifty Eight Lakh Twenty
Thousand Three Hundred Eighty Four)","235256393 (Twenty Three Crore Fifty Two Lakh Fifty Six
Thousand Three Hundred Ninety Three)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","130136762 (Thirteen Crore One Lakh Thirty Six Thousand
Seven Hundred Sixty Two )","124287453 (Twelve Crore Forty Two Lakh Eighty Seven
Thousand Four Hundred Fifty Three)","88824232 (Eight Crore Eighty Eight Lakh Twenty Four
Thousand Two Hundred Thirty Two)"
Seminars/Conferences/Workshops,"4274397 (Forty Two Lakh Seventy Four Thousand Three
Hundred Ninety Seven )","5916380 (Fifty Nine Lakh Sixteen Thousand Three Hundred
Eighty)","2270162 (Twenty Two Lakh Seventy Thousand One Hundred
Sixty Two)"
