0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,12,11,16
Total no. of Funding Agencies,10,13,8
Total Amount Received (Amount in Rupees),14892472,26000000,28000000
Amount Received in Words,"ONE CRORE FORTYEIGHT LAKH NINETYTWO THOUSAND
FOOUR HUNDRED SEVENTYTWO",TWO CRORE SIXTY LAKH,TWO CRORE EIGHTY LAKH
