0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"598019954 (FIFTY NINE CRORE EIGHTY LAC NINTEEN
THOUSAND NINE HUNDRED FIFTY FOUR)","615427882 (SIXTY ONE CRORE FIFTY FOUR LAKH
TWENTY SEVEN THOUSAND EIGHT HUNDRED AND
EIGHTY TWO ONLY)","524884455 (FIFTY TWO CRORE FORTY EIGHT LAKH
EIGHTY FOUR THOUSAND FOUR HUNDRED AND FIFTY
FIVE ONLY)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","319213372 (THIRTY ONE CRORE NINTY TWO LAC
THIRTEEN THOUSAND THREE HUNDRED SEVENTY TWO)","320110841 (THIRTY TWO CRORE ONE LAKH TEN
THOUSAND EIGHT HUNDRED AND FORTY ONE ONLY)","303729032 (THIRTY CRORE THIRTY SEVEN LAKH TWENTY
NINE THOUSAND AND THIRTY TWO ONLY)"
Seminars/Conferences/Workshops,"8705297 (EIGHTY SEVEN LAC FIVE THOUSAND TWO
HUNDRED NINTY SEVEN)","8291100 (EIGHTY TWO LAKH NINETY ONE THOUSAND
ONE HUNDRED)","3481748 (THIRTY FOUR LAKH EIGHTY ONE THOUSAND
SEVEN HUNDRED AND FORTY EIGHT ONLY)"
