0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,26,14,19
Total no. of Client Organizations,26,14,15
Total Amount Received (Amount in Rupees),5373914,7000949,10753352
Amount Received in Words,Fifty three lakh Seventy three thousand Nine hundred fourteen,Seventy lakh nine hundred forty nine,"One crore seven lakhs fifty three thousand three hundred fifty
two"
