0,1,2,3
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"549242000 (Fifty four crores ninety two lakhs and forty two
thousand)","532932000 (Fifty three crores twenty nine lakhs thirty two
thousand)","524747000 (Fifty two crores forty seven lakhs forty seven
thousand)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","504819000 (Fifty crores Forty Eight Lakhs and Nineteen
thousand)","436991000 (Forty three crores sixty nine lakhs and ninety one
thousand)",304209000 (Thirty crores forty two lakhs and nine thousand)
Seminars/Conferences/Workshops,9664000 (Ninety Six lakhs Sixty Four thousand),13078000 (One crore thirty lakhs seventy eight thousand),8315000 (Eighty three lakhs fifteen thousand)
