0,1,2,3
Total no. of Client Organizations,55,56,57
Total Amount Received (Amount in Rupees),20855000,39520731,72774406
Amount Received in Words,Two Crore Eight Lakh Fifty Five Thousand,"Three Crore Ninety Five Lakh Twenty Thousand Seven
Hundred Thirty One","Seven Crore Twenty Seven Lakh Seventy Four Thousand Four
Hundred Six"
