0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","35908286 (Three crore fifty nine lakh eight thousand two
hundred eighty six)","39793217 (Three crore ninety seven lakh ninety three
thousand two hundred seventeen)","49262305 (Four crore ninety two lakh sixty two thousand three
hundred five)"
New Equipment and software for Laboratories,"309598036 (Thirty crore ninety five lakh ninety eight thousand
thirty six)","315683901 (Thirty one crore fifty six lakh eighty three thousand
nine hundred one)","297901700 (Twenty nine crore seventy nine lakh one thousand
seven hundred)"
Engineering Workshops,"1881337 (Eighteen lakh eighty one thousand three hundred
thirty seven)","3541403 (Thirty five lakh forty one thousand four hundred
three)","2928637 (Twenty nine lakh twenty eight thousand six hundred
thirty seven)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)",10102405 (One crore one lakh two thousand four hundred five),"13585881 (One crore thirty five lakh eighty five thousand eight
hundred eighty one)","12585264 (One crore twenty five lakh eighty five thousand two
hundred sixty four)"
