0,1,2,3
Total no. of Funding Agencies,10,16,14
Total Amount Received (Amount in Rupees),9075699,15531136,18520865
Amount Received in Words,"Ninety lakh seventy five thousand six hundred and ninety nine
only","One crore fifty five lakh thirty one thousand one hundred and
thirty six only thousand","One crore eighty five lakh twenty thousand eight hundred and
sixty five only"
