0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,1576,2043,1905
Total no. of Client Organizations,2000,2000,2000
Total Amount Received (Amount in Rupees),66654878,73586056,70660957
Amount Received in Words,"Six crore sixty six lakh fifty four thousand eight hundred and
seventy eight only",Seven crore thirty five lakh eighty six thousand and fifty six only,"Seven crore six lakh sixty thousand nine hundred and fifty
seven only"
