0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,23,23,23
Total no. of Client Organizations,9,9,9
Total Amount Received (Amount in Rupees),96565157,110000000,105000000
Amount Received in Words,"Nine Crore Sixty Five Lakh Sixty Five Thousand One Hundred
Fifty Seven",Eleven crores,Ten crore fifty lakhs
