0,1,2,3
Total Amount Received (Amount in Rupees),6166556,5180000,4969538
Amount Received in Words,Sixty One Lakh sixty six Thousand five hundred fifty six only,Fifty One Lakh Eighty Thousand only,"Forty Nine Lakh Sixty Nine Thousand Five Hundred Thirty
Eight"
