0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"284438728 (Twenty eight Crore forty four Lakhs thirty eight
Thousand seven hundred twenty eight)",240240000 (Twenty four crore two lakh forty thousand),210845000 (Twenty one crore eight lakh forty five thousand)
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","99115727 (nine Crore ninety one Lakh fifteen Thousand seven
hundred twenty seven)",73312000 (Seven Crore Thirty Three Lakh Twelve Thousand),"73289550 (Seven Crore Thirty Two Lakh Eighty Nine
Thousand Five Hundred And Fifty)"
Seminars/Conferences/Workshops,1344016 (thirteen Lakh forty four Thousand sixteen),5211000 (Fifty Two Lakh Eleven Thousand ),"4631564 (Forty Six Lakh Thirty One Thousand Five Hundred
And Sixty Four Only)"
