0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,108,71,35
Total no. of Client Organizations,52,40,61
Total Amount Received (Amount in Rupees),34578039,20372779,12750133
Amount Received in Words,Three crores forty five lacs seventy eight thousand thirty nine,"Two crore Three Lacs Seventy two Thousand Seven hundred
Seventy Nine","One crore twenty seven lacs Fifty Thousand one hundred thirty
three"
