0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"710373148 (Seventy one crores three lacs seventy three
thousand one hundred forty eight)","978459886 (Ninty seven crores Eighty four Lacs Fifty nine
thousand eight hundred Eighty six)","590022911 (Fifty nine crores twenty two thousand nine
hundred eleven)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)",4690405 (Forty six lacs ninty thousand four hundred five),"2029485 (Twenty Lacs Twenty Nine Thousand Four hundred
Eighty five)","9786439 (Ninty seven lacs eighty six thousand four hundred
thirty nine)"
Seminars/Conferences/Workshops,"428898 (Four Lacs twenty eight thousand eight hundred ninty
eight)","1339194 (Thirteen Lacs Thirty nine thousand One hundred
Ninty four)",1990463 (Ninteen lacs ninty thousand four hundred sixty three)
