0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"261172238 (Twenty Six Crore Eleven Lakh Seventy Two
Thousand Two Hundred Thirty Eight )","259439247 (Twenty Five Crore Ninety Four Lakh Thirty Nine
Thousand Two Hundred Forty Seven )","232257911 (Twenty Three Crore Twenty Two Lakh Fifty Seven
Thousand Nine Hundred Eleven )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","85733790 (Eight Crore Fifty Seven Lakh Thirty Three
Thousand Seven Hundred Ninety)","102510465 (Ten Crore Twenty Five Lakh Ten Thousand Four
Hundred Sixty Five )","44236364 (Four Crore Forty Two Lakh Thirty Six Thousand
Three Hundred Sixty Four )"
Seminars/Conferences/Workshops,"2174560 (Twenty One Lakh Seventy Four Thousand Five
Hundred Sixty )","1268596 (Twelve Lakh Sixty Eight Thousand Five Hundred
Ninety Six )","23016477 (Two Crore Thirty Lakh Sixteen Thousand Four
Hundred Seventy Seven )"
