0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","207554011 (Twenty Crore Seventy Five Lakh Fifty Four
Thousand and Eleven)","227325689 (Twenty Two Crore Seventy Three Lakh Twenty
Five Thousand Six Hundred and Eighty Nine)","220397215 (Twenty Two Crore Three Lakh Ninety Seven
Thousand Two Hundred and Fifteen)"
New Equipment and software for Laboratories,"107954617 (Ten Crore Seventy Nine Lakh Fifty Four Thousand
Six Hundred and Seventeen )","224238505 (Twenty Two Crore Forty Two Lakh Thirty Eight
Thousand Five Hundred and Five)","117316668 (Eleven Crore Seventy Three Lakh Sixteen
Thousand Six Hundred and Sixty Eight)"
Engineering Workshops,0 (zero),0 (zero),0 (zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","139617498 (Thirteen Crore Ninety Six Lakh Seventeen
Thousand Four Hundred and Ninety Eight)","275567881 (Twenty Seven Crore Fifty Five Lakh Sixty Seven
Thousand Eight Hundred and Eighty One)","589182201 (Fifty Eight Crore Ninety One Lakh Eighty Two
Thousand Two Hundred and One)"
