0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"415303038 (Rupees Forty One Crore Fifty Three Lakh Three
Thousand Thirty Eight Only)","495005862 (Rupees Forty Nine Crore Fifty Lakh Five
Thousand Eight Hundred Sixty Two Only)","458229607 (Rupees Forty Five Crore Eighty Two Lakh Twenty
Nine Thousand Six Hundred Seven Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","137045868 (Rupees Thirteen Crore Seventy Lakh Forty Five
Thousand Eight Hundred Sixty Eight Only)","281326977 (Twenty Eight Crore Thirteen Lakh Twenty Six
Thousand Nine Hundred Seventy Seven)","222746598 (Twenty Two Crore Twenty Seven Lakh Forty Six
Thousand Five Hundred Ninety Eight)"
Seminars/Conferences/Workshops,"3030708 (Rupees Thirty Lakh Thirty Thousand Seven Hundred
Eight Only)","3120567 (Rupees Thirty One Lakh Twenty Thousand Five
hundred Sixty Seven Only)","5934462 (Rupees Fifty Nine Lakh Thirty Four Thousand Four
Hundred Sixty Two Only)"
