0,1,2,3
Total Amount Received (Amount in Rupees),7479986,9126448,18027265
Amount Received in Words,"Seventy Four Lakh Seventy Nine thousand Nine Hundred and
Eighty Six","Ninety one Lakh Twenty Six thousand Four Hundred and Forty
Eight","One Crore Eighty Lakh Twenty Seven thousand Two Hundred
and Sixty Five"
