0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"400230199 (FORTY CRORE TWO LAKH THIRTY
THOUSAND ONE HUNDRED AND NINETY NINE)","262660982 (TWENTY SIX CRORE TWENTY SIX LAKH SIXTY
THOUSAND NINE HUNDRED AND EIGHTY TWO)","252243702 (TWENTY FIVE CRORE TWENTY TWO LAKH
FORTY THREE THOUSAND SEVEN HUNDRED AND TWO)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","200743382 (TWENTY CRORE SEVEN LAKH FORTY THREE
THOUSAND THREE HUNDRED AND EIGHTY TWO ONLY)","183635189 (EIGHTEEN CRORE THIRTY SIX LAKH THIRTY
FIVE THOUSAND ONE HUNDRED AND EIGHTY NINE
ONLY)","179251027 (SEVENTEEN CRORE NINETY TWO LAKH FIFTY
ONE THOUSAND AND TWENTY SEVEN ONLY)"
Seminars/Conferences/Workshops,"16117938 (ONE CRORE SIXTY ONE LAKH SEVENTEEN
THOUSAND NINE HUNDRED AND THIRTY EIGHT)","11645532 (ONE CRORE SIXTEEN LAKH FORTY FIVE
THOUSAND FIVE HUNDRED AND THIRTY TWO)","6520766 (SIXTY FIVE LAKH TWENTY THOUSAND SEVEN
HUNDRED AND SIXTY SIX)"
