0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,7,6,1
Total no. of Client Organizations,7,6,1
Total Amount Received (Amount in Rupees),11500000,10072000,20000
Amount Received in Words,Once crore fifteen lakh,One Crore seventy two thousand,Twenty thousand
