0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","3299278 (Thirty two lakh ninety nine thousand two hundred
seventy eight)","5530591 (Fifty five lakh thirty thousand five hundred ninety
one)","7191816 (Seventy one lakh ninety one thousand eight hundred
sixteen)"
New Equipment and software for Laboratories,"7454611 (Seventy four lakh fifty four thousand six hundred
eleven)","20991554 (Two crore nine lakh ninety one thousand five
hundred fifty four)","7487480 (Seventy four lakh eighty seven thousand four
hundred eighty)"
Engineering Workshops,0 (Zero),"189587 (One lakh eighty nine thousand five hundred eighty
seven)",787501 (Seven lakh eighty seven thousand five hundred one)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","2577362 (Twenty five lakh seventy seven thousand three
hundred sixty two)",6438024 (Sixty four lakh thirty eight thousand twenty four),"9258483 (Ninety two lakh fifty eight thousand four hundred
eighty three)"
