0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,84,190,233
Total no. of Client Organizations,18,9,43
Total Amount Received (Amount in Rupees),2535575,2296005,3120425
Amount Received in Words,"Twenty Five Lakhs Thirty Five Thousand Five Hundred
Seventy Five",Twenty Two Lakh Ninety Six Thousand Five,Thirty One Lakh Twenty Thousand Four Hundred Twenty Five
