0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,206,48,50
Total no. of Client Organizations,79,46,38
Total Amount Received (Amount in Rupees),16511146,6852170,5389402
Amount Received in Words,"One Crore Sixty Five Lakh Eleven Thousand One Hundred and
Forty Six",Sixty Eight Lakh Fifty Two Thousand One Hundred Seventy,Fifty three Lakh Eighty Nine Thousand Four Hundred and Two
