0,1,2,3
Total Amount Received (Amount in Rupees),7429538,8671000,14939607
Amount Received in Words,"Seventy Four Lakh Twenty Nine Thousand Five Hundred Thirty
Eight",Eighty Six Lakh Seventy One Thousand,"One Crore Forty Nine Lakh Thirty Nine Thousand Six Hundred
Seven"
