0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"757648082 (Seventy five crore seventy six lakh forty eight
thousand and eighty two)","782467328 (Seventy eight crore twenty four lakh sixty seven
thousand three hundred and twenty eight)","803064189 (Eighty crore thirty lakh sixty four thousand one
hundred and eighty nine)"
