0,1,2,3
Total no. of Sponsored Projects,6,10,6
Total no. of Funding Agencies,2,2,5
Total Amount Received (Amount in Rupees),2115900,1025000,1100000
Amount Received in Words,Twenty one lakhs fifteen thousand nine hundred only,Ten Lakhs Twenty five thousand only,Eleven lakhs only
