0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","38581637 (Three Crore Eighty Five Lakh Eighty One Thousand
Six Hundred Thirty Seven only)","31672635 (Three Crore Sixteen Lakh Seventy Two Thousand
Six Hundred Thirty Five only)","31482544 (Three Crore Fourteen Lakh Eighty Two Thousand
Five Hundred Forty Four only)"
New Equipment and software for Laboratories,"40061966 (Four Crore Sixty One Thousand Nine Hundred
Sixty six only)","43726795 (Four Crore Thirty Seven Lakh Twenty Six
Thousand Seven Hundred Ninety Five only)","61899511 (Six Crore Eighteen Lakh Ninety Nine Thousand
Five Hundred Eleven only)"
Engineering Workshops,"4459985 (Forty four Lakh Fifty nine Thousand Nine Hundred
Eighty five only)","1836880 (Eighteen Lakh Thirty Six Thousand Eight Hundred
Eighty only)",260503 (Two Lakh Sixty Thousand Five Hundred Three only)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","23252207 (Two crore Thirty two lakhs Fifty two Thousand two
hundred seven only)","48151522 (Four Crore Eighty One Lakh Fifty One Thousand
Five Hundred Twenty Two only)","9753537 (Ninety Seven Lakh Fifty Three Thousand Five
Hundred Thirty Seven only)"
