0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","21683323 (Two Crore Sixteen Lakh Eighty Three Thousand
Three Hundred Twenty Three )","19293917 (One Crore Ninety Two Lakh Ninety Three
Thousand Nine Hundred Seventeen )","7606203 (Seventy Six Lakh Six Thousand Two Hundred Three
)"
New Equipment and software for Laboratories,"10852342 (One Crore Eight Lakh Fifty Two Thousand Three
Hundred Forty Two )","13221620 (One Crore Thirty Two Lakh Twenty One Thousand
Six Hundred Twenty )","44585855 (Four Crore Forty Five Lakh Eighty Five Thousand
Eight Hundred Fifty Five )"
Engineering Workshops,"429852 (Four Lakh Twenty Nine Thousand Eight Hundred Fifty
Two)","958353 (Nine Lakh Fifty Eight Thousand Three Hundred Fifty
Three)","194831 (One Lakh Ninety Four Thousand Eight Hundred Thirty
One)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","14611891 (One Crore Forty Six Lakh Eleven Thousand Eight
Hundred Ninety One )","22453859 (Two Crore Twenty Four Lakh Fifty Three Thousand
Eight Hundred Fifty Nine )","69643256 (Six Crore Ninety Six Lakh Forty Three Thousand
Two Hundred Fifty Six )"
