0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","57246829 (Five Crore Seventy Two Lakh Forty Six Thousand
Eight Hundred Twenty Nine )","47342901 (Four Crore Seventy Three Lakh Forty Two
Thousand Nine Hundred One )","46367037 (Four Crore Sixty Three Lakh Sixty Seven Thousand
Thirty Seven )"
New Equipment and software for Laboratories,"65280658 (Six Crore Fifty Two Lakh Eighty Thousand Six
Hundred Fifty Eight )","62812526 (Six Crore Twenty Eight Lakh Twelve Thousand Five
Hundred Twenty Six )","48793542 (Four Crore Eighty Seven Lakh Ninety Three
Thousand Five Hundred Forty Two )"
Engineering Workshops,"32404662 (Three Crore Twenty Four Lakh Four Thousand Six
Hundred Sixty Two )","45377482 (Four Crore Fifty Three Lakh Seventy Seven
Thousand Four Hundred Eighty Two )","6153292 (Sixty One Lakh Fifty Three Thousand Two Hundred
Ninety Two )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","64697317 (Six Crore Forty Six Lakh Ninety Seven Thousand
Three Hundred Seventeen )","78650849 (Seven Crore Eighty Six Lakh Fifty Thousand Eight
Hundred Forty Nine )","72526951 (Seven Crore Twenty Five Lakh Twenty Six
Thousand Nine Hundred Fifty One )"
