0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,206,236,195
Total no. of Client Organizations,47,95,91
Total Amount Received (Amount in Rupees),20201865,6295105,4888965
Amount Received in Words,Two Crore Two Lakh One Thousand Eight Hundred Sixty Five,Sixty Two Lakh Ninety Five Thousand One Hundred Five,"Forty Eight Lakh Eighty Eight Thousand Nine Hundred Sixty
Five"
