0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,4,4,3
Total no. of Client Organizations,4,4,3
Total Amount Received (Amount in Rupees),1889126,996150,6999000
Amount Received in Words,"Eighteen Lakh eighty Nine Thousand One Hundred Twenty
Six Rupees","Nine Lakh and Ninety Six Thousand One Hundred Fifty
Rupees Only",Sixty nine lakh and ninety nine thousand rupees only
