0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,31,49,129
Total no. of Client Organizations,27,29,98
Total Amount Received (Amount in Rupees),22233236,23191052,15004660
Amount Received in Words,"Two Crore Twenty Three Lakhs Thirty Three Thousand Two
Hundred Thirty Six Only","Two Crore Thirty One Lakhs Ninety One Thousand Fifty Two
Only",One Crore Fifty Lakh Four Hundred Six Hundred Sixty Only
