0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,102,103,83
Total no. of Funding Agencies,31,18,15
Total Amount Received (Amount in Rupees),31824455,23400000,27742280
Amount Received in Words,"Thirty one million eight hundred twenty four thousand four
hundred fifty five",Twenty three million four hundred thousand,"Twenty seven million seven hundred forty two thousand two
hundred eighty"
