0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","39910793 (Thirty nine million nine hundred ten thousand seven
hundred ninety three)","37946981 (Thirty seven million nine hundred forty six thousand
nine hundred eighty one)","37918556 (Thirty seven million nine hundred eighteen
thousand five hundred fifty six)"
New Equipment and software for Laboratories,"51971669 (Fifty one million nine hundred seventy one
thousand six hundred sixty nine)","43714242 (Forty three million seven hundred fourteen
thousand two hundred forty two)","32525073 (Thirty two million five hundred twenty five thousand
seventy three)"
Engineering Workshops,84469 (eighty four thousand four hundred sixty nine),"1822579 (One million eight hundred twenty two thousand five
hundred seventy nine)",0 (Zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","44697920 (forty four million six hundred ninety seven thousand
nine hundred twenty)","46716884 (Forty six million seven hundred sixteen thousand
eight hundred eighty four)","109328594 (One hundred nine million three hundred twenty
eight thousand five hundred ninety four)"
