0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,46,51,77
Total no. of Client Organizations,33,44,52
Total Amount Received (Amount in Rupees),318088,501550,562546
Amount Received in Words,Three lakh Eighteen Thousand Eighty Eight Rupees,Five lakh One Thousand Five Hundred Fifty Rupees,Five lakh Sixty Two Thousand Five Hundred Forty Six Rupees
