0,1,2,3
Total no. of Sponsored Projects,18,21,11
Total no. of Funding Agencies,14,9,7
Total Amount Received (Amount in Rupees),78843500,72146000,34011000
Amount Received in Words,"Seven Crore Eighty Eight Lakh Forty Three Thousand Five
Hundred",Seven Crore Twenty One Lakh Forty Six Thousand,Three Crore Forty Lakh Eleven Thousand
