0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","73849252 (Seven crore thirty eight lakhs forty nine thousand
two hundred fifty two only)","62794695 (Six crore twenty seven lakhs ninety four thousand
six hundred ninety five only)","62952801 (Six crore twenty nine lakh fifty two thousand eight
hundred and one only)"
New Equipment and software for Laboratories,"64827443 (Six core forty eight lakhs twenty seven thousand
four hundred forty three only)","53816390 (Five crore thirty eight lakhs sixteen thousand three
hundred ninety only)","30284476 (Three crore two lakh eighty four thousand four
hundred and seventy six only)"
Engineering Workshops,"1548819 (Fifteen lakhs forty eight thousand eight hundred
nineteen only)","612879 (Six lakhs twelve thousand eight hundred seventy nine
only)","1064302 (Ten lakh sixty four thousand three hundred and two
only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","192005514 (Nineteen crore twenty lakhs five thousand five
hundred fourteen only)","199929673 (Nineteen crore ninety nine lakh twenty nine
thousand six hundred seventy three only)","133103968 (Thirteen crore thirty one lakh three thousand nine
hundred sixty eight only)"
