0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"650544118 (Sixty Five Crores Five Lakh Forty Four Thousands
One Hundred And Eighteen)","779518734 (Seventy Seven Crores Ninety Five Lakhs Eighteen
Thousands Seven Hundred And Thirty Four)","619293012 (Sixty One Crores Ninety Two Lakhs Ninety Three
Thousands and Twelve)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","351211013 (Thirty Five Crores Twelve Lakhs Eleven
Thousands and Thirteen)","313034590 (Thirty One Crores Thirty Lakhs Thirty Four
Thousands Five Hundred And Ninety)","297255604 (Twenty Nine Crores Seventy Two Lakhs Fifty Five
Thousands Six Hundred And Four)"
Seminars/Conferences/Workshops,"5299608 (Fifty Two Lakh Ninety Nine Thousand Six Hundred
and Eight )","17799514 (One Crore Seventy Seven Lakhs Ninety Nine
Thousands Five Hundred And Fourteen)","16595665 (One Crore Sixty Five Lakhs Ninety Five Thousands
Six Hundred And Sixty Five)"
