0,1,2,3,4,5,6,7
2018-19,192,40,2019-20,34,20,"310000(Rupees Three
lakh Ten thousands
only)",1
2019-20,192,22,2020-21,21,12,"310000(Rupees Three
lakhs ten thousands
only)",1
