0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"283191459 (Rupees Twenty eight crores thirty one lakhs ninety
one thousand four hundred and fifty nine only)","342288644 (Rupees Thirty four crores twenty two lakhs eighty
eight thousand six hundred and forty four only)","350483897 (Rupees Thirty five Crores four lakh eighty three
thousand eight hundred and ninety seven only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","201958481 (Rupees Twenty crores nineteen lakhs fifty eight
thousand four hundred and eighty one only)","234113669 (Rupees Twenty three crores forty one lakhs
thirteen thousand six hundred sixty nine only)","158589594 (Rupees Fifteen crores eighty five lakh eighty nine
thousand five hundred and ninety four only)"
Seminars/Conferences/Workshops,"2386635 (Rupees Twenty Three lakhs eighty six thousand six
hundred and thirty five only)","2192755 (Rupees Twenty One lakhs ninety two thousand
seven hundred and fifty five only)","1750301 (Rupees Seventeen lakh fifty thousand three hundred
and one only)"
