0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,158,112,108
Total no. of Client Organizations,158,84,57
Total Amount Received (Amount in Rupees),10448804,11880000,11657100
Amount Received in Words,"Rupees One Crore Four Lakhs Forty Eight Thousand Eight
Hundred and Four Only",Rupees One Crore Eighteen Lakhs Eighty Thousand Only,"Rupees One Crore Sixteen Lakhs Fifty Seven Thousand One
Hundred Only"
